09/12/2024 06:00:46 PM logger_begeekmyfriend___yasea INFO <<<<<<<<<<<<<<<<<< Logger setup anew <<<<<<<<<<<<<<<<<<< (utils.py:39) (begeekmyfriend___yasea)
09/12/2024 06:00:46 PM logger_begeekmyfriend___yasea INFO Analyzing repos/repos_400_c_round_two/begeekmyfriend___yasea (install_repos.py:285) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.internal.operations.DelegatingBuildOperationExecutor.call(DelegatingBuildOperationExecutor.java:36) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.exec.RunAsBuildOperationBuildActionRunner.run(RunAsBuildOperationBuildActionRunner.java:45) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.exec.InProcessBuildActionExecuter$1.transform(InProcessBuildActionExecuter.java:50) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.exec.InProcessBuildActionExecuter$1.transform(InProcessBuildActionExecuter.java:47) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.composite.internal.DefaultRootBuildState.run(DefaultRootBuildState.java:80) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.exec.InProcessBuildActionExecuter.execute(InProcessBuildActionExecuter.java:47) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.exec.InProcessBuildActionExecuter.execute(InProcessBuildActionExecuter.java:31) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.exec.BuildTreeScopeBuildActionExecuter.execute(BuildTreeScopeBuildActionExecuter.java:42) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.exec.BuildTreeScopeBuildActionExecuter.execute(BuildTreeScopeBuildActionExecuter.java:28) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.ContinuousBuildActionExecuter.execute(ContinuousBuildActionExecuter.java:87) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.ContinuousBuildActionExecuter.execute(ContinuousBuildActionExecuter.java:55) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.SubscribableBuildActionExecuter.execute(SubscribableBuildActionExecuter.java:60) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.SubscribableBuildActionExecuter.execute(SubscribableBuildActionExecuter.java:38) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.SessionScopeBuildActionExecuter.execute(SessionScopeBuildActionExecuter.java:68) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.SessionScopeBuildActionExecuter.execute(SessionScopeBuildActionExecuter.java:38) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.GradleThreadBuildActionExecuter.execute(GradleThreadBuildActionExecuter.java:37) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.GradleThreadBuildActionExecuter.execute(GradleThreadBuildActionExecuter.java:26) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.StartParamsValidatingActionExecuter.execute(StartParamsValidatingActionExecuter.java:60) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.StartParamsValidatingActionExecuter.execute(StartParamsValidatingActionExecuter.java:32) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.SessionFailureReportingActionExecuter.execute(SessionFailureReportingActionExecuter.java:56) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.SessionFailureReportingActionExecuter.execute(SessionFailureReportingActionExecuter.java:42) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.SetupLoggingActionExecuter.execute(SetupLoggingActionExecuter.java:48) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.tooling.internal.provider.SetupLoggingActionExecuter.execute(SetupLoggingActionExecuter.java:32) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.ExecuteBuild.doBuild(ExecuteBuild.java:68) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.BuildCommandOnly.execute(BuildCommandOnly.java:37) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.api.DaemonCommandExecution.proceed(DaemonCommandExecution.java:104) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.WatchForDisconnection.execute(WatchForDisconnection.java:39) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.api.DaemonCommandExecution.proceed(DaemonCommandExecution.java:104) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.ResetDeprecationLogger.execute(ResetDeprecationLogger.java:29) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.api.DaemonCommandExecution.proceed(DaemonCommandExecution.java:104) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.RequestStopIfSingleUsedDaemon.execute(RequestStopIfSingleUsedDaemon.java:35) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.api.DaemonCommandExecution.proceed(DaemonCommandExecution.java:104) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.ForwardClientInput$2.create(ForwardClientInput.java:78) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.ForwardClientInput$2.create(ForwardClientInput.java:75) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.util.Swapper.swap(Swapper.java:38) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.ForwardClientInput.execute(ForwardClientInput.java:75) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.api.DaemonCommandExecution.proceed(DaemonCommandExecution.java:104) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.LogAndCheckHealth.execute(LogAndCheckHealth.java:55) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.api.DaemonCommandExecution.proceed(DaemonCommandExecution.java:104) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.LogToClient.doBuild(LogToClient.java:63) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.BuildCommandOnly.execute(BuildCommandOnly.java:37) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.api.DaemonCommandExecution.proceed(DaemonCommandExecution.java:104) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.EstablishBuildEnvironment.doBuild(EstablishBuildEnvironment.java:82) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.BuildCommandOnly.execute(BuildCommandOnly.java:37) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.api.DaemonCommandExecution.proceed(DaemonCommandExecution.java:104) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.exec.StartBuildOrRespondWithBusy$1.run(StartBuildOrRespondWithBusy.java:52) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.launcher.daemon.server.DaemonStateCoordinator$1.run(DaemonStateCoordinator.java:297) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.internal.concurrent.ExecutorPolicy$CatchAndRecordFailures.onExecute(ExecutorPolicy.java:64) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.internal.concurrent.ManagedExecutorImpl$1.run(ManagedExecutorImpl.java:48) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at org.gradle.internal.concurrent.ThreadFactoryImpl$ManagedThreadRunnable.run(ThreadFactoryImpl.java:56) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG at java.base/java.lang.Thread.run(Thread.java:840) (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG  (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG 1 error (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG  (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG  (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG * Try: (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG Run with --stacktrace option to get the stack trace. Run with --info or --debug option to get more log output. Run with --scan to get full insights. (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG  (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG * Get more help at https://help.gradle.org (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG  (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:50 PM logger_begeekmyfriend___yasea DEBUG BUILD FAILED in 511ms (install_repos.py:38) (begeekmyfriend___yasea)
09/12/2024 06:00:51 PM logger_begeekmyfriend___yasea ERROR Error: Build failed for begeekmyfriend___yasea
Build failed for reason: gradle failed (install_repos.py:295) (begeekmyfriend___yasea)
